id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000117,Mohammed-Kevin George,,Individual,Tax Evasion,0.75,Sudan,1992-09-21,661027066,,"335 Jimmy Ranch, Riosshire, NJ 04567",,,Lawyer,ED,2022-04-09,Inactive,Father physical leader stop parent. Argue pay risk game single some. Director tree someone third agreement letter pretty maintain.,2025-02-03
WL_000118,Williams Inc Cartel,Brown-Thompson,Organization,Corruption,0.75,China,,,,"705 Thomas Summit, Kevintown, PA 54507",878-634-0398x877,,,UN,2019-01-30,Inactive,,2024-07-07
WL_000119,MV Karen Padilla,,Vessel,Organized Crime,0.9,Lebanon,,,,"0315 Autumn Club Apt. 248, Warnerhaven, ID 07262",,,,RBI,2023-11-06,Active,"Themselves administration family network. Particular leave hit either.
Court game certain fall art. Event north allow yeah other magazine.",2025-04-04
WL_000120,Peter Alvarado,,Individual,Organized Crime,0.79,Belarus,1982-10-08,X38276908,,"9462 Christopher Skyway, Joneshaven, ME 77648",(479)331-4069x852,,Games developer,ED,2023-02-03,Inactive,,2024-11-17
WL_000121,MV Rose Meadows,,Vessel,Terrorism Financing,0.88,Yemen,,,,"764 Jessica Run Suite 497, New Catherineport, MA 33370",243.527.1944,,,SEBI,2024-01-08,Active,Open how before push determine treat. Save letter pull remember. Pretty why when material collection. Simple several ten item member.,2024-08-11
WL_000122,MV Michael Matthews,,Vessel,Terrorism Financing,0.93,India,,,,"652 Derek Terrace, Hornfurt, VA 89128",,,,SEBI,2017-03-09,Active,,2025-05-12
WL_000123,MV Daniel Salazar,,Vessel,Politically Exposed Person (PEP),0.97,Lebanon,,,,"782 Alexander Turnpike Apt. 315, New Hannah, GU 34420",756.658.9790,pjarvis@example.net,,UN,2023-09-14,Active,,2025-04-17
WL_000124,MV Robert Young,,Vessel,Tax Evasion,0.9,India,,,,"5108 Rebecca Stravenue Apt. 607, North Jacob, GA 82643",665.530.0862,,,FATF,2023-08-20,Under Review,,2025-05-26
WL_000125,James PLC 455,,Aircraft,Human Trafficking,0.89,Afghanistan,,,,"2549 Hernandez Plaza Suite 902, Hickstown, PA 40359",,,,FATF,2015-09-06,Inactive,,2024-08-11
WL_000126,Browning LLC 903,,Aircraft,Corruption,0.67,Syria,,,,"725 Kevin Route Apt. 509, New Matthewbury, NE 96951",,,,ED,2016-07-27,Active,,2024-10-09
WL_000127,Jared Fuentes,,Individual,Human Trafficking,0.78,Belarus,1962-09-04,,,,343-338-9751x1645,,,OFAC,2024-03-29,Under Review,,2024-11-05
WL_000128,Nichols Group 744,,Aircraft,Sanctions Violation,0.81,Yemen,,,,"208 White Flat Suite 713, Edwardsfurt, KS 32295",,,,OFAC,2021-05-19,Under Review,,2025-02-27
WL_000129,Powell Group Syndicate,Robinson-Lester,Organization,Sanctions Violation,0.89,Cuba,,,,,674-282-9723,,,OFAC,2020-12-14,Active,,2024-12-27
WL_000130,Bin-Diane Herrera,,Individual,Tax Evasion,0.72,Libya,1965-05-25,,,,733-997-9915x5800,,,OFAC,2022-07-14,Active,"Reveal pick sea vote view. Thank yard clear reduce hotel.
Heart ten kid model concern significant. Along thus expect card. Door whatever space report.
Rich occur speech amount. Until oil forget.",2024-08-11
WL_000131,Kelly Rodriguez,,Individual,Politically Exposed Person (PEP),0.84,Pakistan,1997-07-04,,094-64-7802,,(435)991-5338x04247,,,RBI,2020-08-18,Inactive,,2024-12-24
WL_000132,Miller Inc Holdings,Bryant-Luna,Organization,Corruption,0.65,Pakistan,,,,,,,,FATF,2017-02-08,Active,,2025-06-11
WL_000133,MV James Kaufman,,Vessel,Terrorism Financing,0.79,Libya,,,,"0204 Allen Hill Suite 659, New Scottside, FM 26433",663.485.6946,,,ED,2021-03-14,Under Review,,2025-05-24
WL_000134,Aguilar-Ramirez 333,,Aircraft,Corruption,0.64,Pakistan,,,,,639.700.6025,,,RBI,2020-02-06,Active,,2024-10-18
WL_000135,Sharon Mullen,,Individual,Drug Trafficking,0.93,India,1996-02-25,,399-89-2302,,,,Pension scheme manager,FATF,2023-01-28,Active,,2024-07-08
WL_000136,MV John Garcia,,Vessel,Tax Evasion,0.62,Lebanon,,,,"47010 Reginald Dale Apt. 848, South Amberland, FL 66359",782.249.9523,diana97@example.com,,SEBI,2021-11-14,Active,"System image whether ok. Right information before recently picture how. Boy air rate relationship expert.
Minute including agent term. Middle until tax stuff. Matter such medical hear even.",2024-11-01
WL_000137,Kelly Jenkins,,Individual,Money Laundering,0.68,India,1962-10-06,,134-10-1761,"425 Moore Land, South Christopher, IN 28805",,,,ED,2018-06-02,Active,"Pretty factor available. Test respond social bag.
Majority speech age say into far heavy. Late production would offer side same law.",2024-12-19
WL_000138,Brown-Parker 984,,Aircraft,Sanctions Violation,0.92,North Korea,,,,,(428)336-3433x479,wmunoz@example.net,,RBI,2024-06-10,Under Review,Director his certain care exactly. Production poor lead direction stuff local tax play. Despite pretty wish foreign none become care. Science onto work center.,2025-01-02
WL_000139,"Wells, Brown and Jones 359",,Aircraft,Fraud,0.83,Cuba,,,,"079 May View Apt. 422, Maynardview, NE 03424",,,,RBI,2025-04-06,Inactive,,2025-05-15
WL_000140,"Li, Solis and Peterson 973",,Aircraft,Sanctions Violation,0.64,Afghanistan,,,,"440 Stephanie Plains, Lake Jeremy, MO 75596",9222872909,christensenlisa@example.org,,SEBI,2022-07-12,Active,,2024-09-24
WL_000141,Melissa Miller,Rachel Copeland,Individual,Sanctions Violation,0.73,Iran,1989-12-02,,,"49266 Douglas Stream, Brandonmouth, IA 31811",,,,SEBI,2019-05-03,Active,,2024-12-01
WL_000142,MV Daisy Arellano,,Vessel,Fraud,0.67,Sudan,,,,"PSC 9079, Box 4020, APO AP 83348",,,,UN,2024-06-15,Inactive,"North cultural heavy few capital. Whom scientist day film situation official.
Compare trouble style its wait generation citizen.",2025-01-24
WL_000143,Wright-Jones 452,,Aircraft,Tax Evasion,0.72,Nicaragua,,,,,795-344-0434x77000,,,RBI,2022-11-21,Active,Public election good hold. Happy lead wrong anything opportunity section my.,2025-05-20
WL_000144,"Miller, Vargas and Mendez 831",,Aircraft,Corruption,0.87,Russia,,,,"5081 Taylor Locks Apt. 816, South Matthew, PA 48452",(692)928-6907x8412,,,RBI,2021-07-13,Under Review,,2025-01-29
WL_000145,Mohammed-Ashley Reynolds,Kimberly Esparza; Clayton Cruz; Nicole Smith,Individual,Organized Crime,0.77,Somalia,1959-04-19,,,"74695 Jessica Meadows, North Dennisfort, VT 00751",734.890.2334,jessicashannon@example.org,"Engineer, land",RBI,2022-02-05,Active,,2025-04-25
WL_000146,Graham Group,,Organization,Fraud,0.68,Somalia,,,,"1060 Tamara Lights Suite 762, East Robertmouth, VT 08303",,,,UN,2015-10-10,Inactive,Increase bit go reduce. Herself threat red commercial likely she fact social.,2024-12-31
WL_000147,Miller Ltd 334,,Aircraft,Terrorism Financing,0.97,Somalia,,,,"40179 Paul Stream Apt. 523, Harrellhaven, ND 40902",,,,UN,2016-04-21,Active,,2024-11-28
WL_000148,MV Jessica Clark,,Vessel,Money Laundering,0.73,North Korea,,,,"74027 Tommy Station, North Sarah, OR 86242",,,,RBI,2016-02-05,Inactive,,2025-05-03
WL_000149,Jesse Barker,David King; Michael Williams,Individual,Corruption,0.82,Mali,1966-02-02,R92738243,396-44-9976,,001-654-707-0344x6552,,,OFAC,2017-07-04,Under Review,"Think choice Congress trouble president four. Trade trouble community prevent say wear.
Need break collection pretty. Six more also fill. Help when above generation eye oil.",2025-05-08
WL_000150,"Garza, Bolton and Henry Council",,Organization,Tax Evasion,0.97,Libya,,,,"PSC 8678, Box 4186, APO AE 18924",,whitakermary@example.net,,FATF,2024-12-01,Inactive,,2025-01-23
WL_000151,MV Sarah Chandler,,Vessel,Human Trafficking,0.81,Somalia,,,,"21584 Boyer Forest Suite 423, West Linda, IN 97579",491.721.0076x53908,,,UN,2018-07-02,Under Review,,2024-10-02
WL_000152,"Faulkner, Riley and Vang 129",,Aircraft,Tax Evasion,0.66,Syria,,,,"Unit 6206 Box 9940, DPO AP 93829",,,,RBI,2024-05-08,Under Review,,2025-01-29
WL_000153,Khalil-Nicholas Ayala,,Individual,Corruption,0.63,North Korea,1985-01-24,,,,,,,UN,2024-03-16,Under Review,,2024-10-04
WL_000154,Farid-Ashley Harmon,,Individual,Money Laundering,0.82,Russia,1959-03-31,B02365331,656-87-4122,"101 Samuel Parks, South Rebecca, AS 27285",323.768.5687x1897,,Mining engineer,RBI,2017-09-13,Active,Believe probably marriage air late huge article least. Detail pull field draw skill ability personal without.,2024-12-21
WL_000155,Serrano and Sons,,Organization,Tax Evasion,0.81,Somalia,,,,"66197 Powell Meadow Apt. 353, Allisonhaven, TX 53941",,,,RBI,2022-11-13,Inactive,"Artist partner majority official significant be.
Kind have ball or quite from wrong. My visit listen position treatment describe.
Network camera cost put challenge.",2024-07-06
WL_000156,Haley Snyder,,Individual,Corruption,0.9,North Korea,1980-07-21,519082638,,,,,,UN,2020-12-18,Active,,2025-06-27
WL_000157,MV Donna Lane,,Vessel,Money Laundering,0.86,Pakistan,,,,,(751)662-6117x6504,lwilson@example.net,,UN,2022-07-24,Under Review,,2025-06-13
WL_000158,Jessica Green,,Individual,Politically Exposed Person (PEP),0.93,India,1983-01-26,,061-60-9311,,,,Environmental consultant,EU,2023-09-11,Under Review,"Very age wear. List lot by identify agreement voice. Loss first talk power.
Win natural including next much four ball. Throw safe within keep family.",2025-06-12
WL_000159,Moss Ltd 844,,Aircraft,Human Trafficking,0.71,Iran,,,,,001-362-619-6431x1366,,,EU,2020-11-16,Inactive,,2024-12-06
WL_000160,Orr PLC Coalition,,Organization,Tax Evasion,0.69,Iraq,,,,,267.612.7832x45412,,,ED,2017-07-20,Inactive,,2025-06-06
WL_000161,Dawn Day,Timothy Hernandez; Mr. Matthew Kelley; Valerie Harris,Individual,Organized Crime,0.91,Iraq,1986-02-01,,,,,,,OFAC,2015-11-20,Active,,2025-01-05
WL_000162,MV Christopher Jones,,Vessel,Politically Exposed Person (PEP),0.89,Nicaragua,,,,"346 Edward Lakes, South Audreyburgh, WI 35531",001-527-399-2405,laura51@example.com,,SEBI,2016-10-30,Inactive,,2024-12-18
WL_000163,Williams and Sons 359,,Aircraft,Money Laundering,0.93,Belarus,,,,"886 Cheryl Rapid, North Jasonchester, VT 84267",453.534.9192x8714,hartmanjoan@example.net,,EU,2022-04-08,Active,,2024-07-29
WL_000164,Robinson and Sons,,Organization,Drug Trafficking,0.64,Somalia,,,,"1769 Torres Summit Suite 325, Toddbury, NE 17700",,sheryl40@example.org,,RBI,2016-05-20,Inactive,,2024-09-06
WL_000165,Andrew Peters,,Individual,Drug Trafficking,0.85,India,1957-05-24,975533985,,,,,,OFAC,2019-06-19,Active,Approach ago resource building agreement. Including little trip film expert southern whether. Person moment girl do around amount.,2025-06-25
WL_000166,MV Timothy Lewis,,Vessel,Tax Evasion,0.87,Pakistan,,,,"33489 Hill Curve, Burtonburgh, RI 12481",001-408-473-1862,derek37@example.org,,SEBI,2020-04-20,Active,Thank nature process those. Matter suffer determine region ten no a last. Be animal situation medical particular author.,2024-08-07
WL_000167,Patrick Gonzalez,John Gomez,Individual,Money Laundering,0.62,Venezuela,1982-12-11,879279493,448-54-2933,"PSC 4525, Box 4414, APO AP 29663",443.278.9472,,Intelligence analyst,ED,2022-11-27,Under Review,"Size if miss leave land. Mrs notice social suggest. Rock democratic cut at table.
Remain address bring more treatment.",2025-02-14
WL_000168,Simmons-Thompson 956,,Aircraft,Politically Exposed Person (PEP),0.67,Pakistan,,,,"949 Hudson Glen, Port Martinmouth, PA 64552",,,,ED,2019-09-08,Active,"Lead difference interest little.
Cause represent hair scene evening others upon. Worker marriage get not technology matter. Plan grow administration movie chance medical.
Executive which he door.",2025-06-30
WL_000169,Rashid-Danielle Scott,,Individual,Corruption,0.92,North Korea,1963-05-04,,,,,robin23@example.net,,RBI,2019-05-19,Under Review,"Real up body history also best threat. Yourself southern account process ten establish.
This report speak pick. Effort Mrs artist leave commercial. Sign professor tax late each.",2025-03-09
WL_000170,MV Christopher Nguyen,,Vessel,Terrorism Financing,0.72,Belarus,,,,"589 Lee Pass, South Brenda, PR 29266",(637)925-4919,,,EU,2019-09-14,Active,Reflect yes none reason hot. Security other fill discussion system position. Collection view when firm accept send.,2024-08-07
WL_000171,Angela Jones,Joshua Montgomery,Individual,Corruption,0.97,Somalia,1997-07-24,,311-53-5482,,,bradfordmalik@example.com,Speech and language therapist,RBI,2025-04-08,Active,,2024-07-14
WL_000172,Ryan Brown,Jermaine Ward,Individual,Sanctions Violation,0.73,Pakistan,1976-01-09,,,"Unit 5788 Box 7653, DPO AP 83453",,,,SEBI,2020-08-11,Active,,2024-10-06
WL_000173,Matthew Crane,Tina Mendoza; Ashley Wright; Raymond Snow,Individual,Corruption,0.61,Belarus,1988-04-13,028542242,,,992.482.0498x64332,,,SEBI,2020-06-16,Under Review,"Tough particularly answer top keep weight matter. Indeed interesting walk wait ever.
Minute three of stock those than magazine. Smile person large point stuff foot wish.",2024-12-07
WL_000174,Campbell-Garcia 574,,Aircraft,Human Trafficking,0.72,Iraq,,,,"261 Jeffrey Branch Suite 915, East Stacey, UT 34690",,,,FATF,2017-04-23,Inactive,"Bank husband though machine. Accept agency program because wide.
Feeling long authority laugh so teacher. Keep interview now west always whatever. Ability act team business where group.",2025-03-14
WL_000175,Jon Stevenson,Colin Irwin; Amy Rodriguez; Jared Parker,Individual,Organized Crime,0.86,North Korea,1979-02-05,,658-51-9955,,001-321-501-2519x4423,,,RBI,2017-09-25,Inactive,Style back character beautiful guy foreign agreement. Sure agreement hope manager computer measure current. Water teacher amount our raise soon beyond.,2025-06-11
WL_000176,MV Daniel Welch,,Vessel,Drug Trafficking,0.93,Sudan,,,,"4711 Adam Light Suite 015, East Elizabethshire, MD 89409",,,,UN,2017-03-08,Active,,2024-08-29
WL_000177,MV David Garcia,,Vessel,Drug Trafficking,0.92,China,,,,"594 Jamie Crossroad, Hallland, OH 98826",(217)420-2436x831,greenerebekah@example.com,,FATF,2023-05-03,Active,"Eat picture this building half win man.
House need political about tax road miss push. Daughter indicate garden mind more spend.",2024-08-20
WL_000178,Christopher Castillo,Kimberly Harris; Stephanie Lara; Elizabeth Avila,Individual,Sanctions Violation,0.79,Sudan,1965-08-21,739989284,477-17-4986,"PSC 8594, Box 2110, APO AP 66849",,,,ED,2024-03-25,Under Review,,2025-01-17
WL_000179,Wilkinson PLC Cartel,,Organization,Fraud,0.85,Cuba,,,,"96952 James Rue, North Veronicatown, MD 83065",,,,SEBI,2023-11-09,Inactive,,2024-09-25
WL_000180,"Fletcher, Perry and Blackwell 656",,Aircraft,Tax Evasion,0.79,Lebanon,,,,"058 Gordon Centers, Taylorton, OK 78167",633-509-6365,xwilliams@example.org,,UN,2016-10-08,Inactive,,2024-08-15
WL_000181,Brown Ltd 938,,Aircraft,Politically Exposed Person (PEP),0.91,Iraq,,,,"07667 Conway Plain Suite 513, New Dominicside, DE 87151",+1-283-410-0366x11228,,,FATF,2025-03-15,Under Review,,2024-07-25
WL_000182,MV Matthew Jennings,,Vessel,Politically Exposed Person (PEP),0.79,Iran,,,,"749 Riley Glens, Solomonchester, ME 60188",,,,FATF,2023-01-08,Inactive,,2024-07-11
WL_000183,MV Richard Hernandez,,Vessel,Money Laundering,0.73,Sudan,,,,"7528 Kara Stravenue, Port Gregory, AS 01922",,,,FATF,2016-09-02,Under Review,,2024-11-29
WL_000184,Jones-Green,,Organization,Politically Exposed Person (PEP),0.65,Afghanistan,,,,"967 Michael Branch, New Kimberlychester, HI 38351",,,,FATF,2017-04-27,Active,,2024-07-11
WL_000185,MV Kathryn Jones,,Vessel,Terrorism Financing,0.83,India,,,,"3982 Scott Expressway Suite 912, East Emilyshire, MT 36398",414-984-2723x06774,,,SEBI,2020-03-30,Under Review,,2025-06-11
WL_000186,MV James Lopez,,Vessel,Organized Crime,0.69,Belarus,,,,"96487 Jane Cape Apt. 274, Michaelside, FL 95949",,,,EU,2017-11-05,Active,,2024-10-14
WL_000187,Tiffany Evans,Grace Vaughan; Shawn Soto,Individual,Corruption,0.77,Iran,1993-08-20,,567-53-6280,"35176 Frey Gateway, Port Susan, CT 50706",,,"Presenter, broadcasting",OFAC,2022-12-21,Inactive,"Beautiful final listen happy.
My science act unit million security. Really he right television such. Network through despite field campaign seven yourself.",2025-06-09
WL_000188,Ibn-Marcus Wagner,,Individual,Fraud,0.73,Nicaragua,1988-10-23,Y76749836,398-98-5880,,(911)503-0995,,,OFAC,2020-01-21,Active,"Popular produce generation important. Statement particular wait attorney goal available some. Tree region our relationship huge.
Say visit again since watch early.",2024-08-17
WL_000189,Dawson LLC 476,,Aircraft,Human Trafficking,0.88,North Korea,,,,"Unit 8282 Box 4257, DPO AA 05826",,,,UN,2020-04-30,Inactive,,2025-06-09
WL_000190,MV Thomas Mccarthy,,Vessel,Drug Trafficking,0.93,Somalia,,,,"1696 Banks Points Suite 008, Port Elizabethhaven, TN 54191",,,,ED,2021-09-09,Active,,2024-07-09
WL_000191,"Brown, Lara and Thomas 444",,Aircraft,Tax Evasion,0.84,Yemen,,,,"1790 Hernandez Street, Christopherton, MA 49534",,,,SEBI,2017-12-13,Under Review,,2024-10-17
WL_000192,MV William Humphrey,,Vessel,Tax Evasion,0.68,Cuba,,,,"75232 Giles Roads, Amberfort, AK 17359",371-386-6370x1571,,,ED,2016-12-23,Under Review,"Case when will. Protect someone until music save exactly baby. Design staff but more.
Much where idea at Mrs reveal. Conference section value eye above organization wide.",2024-09-12
WL_000193,Robert Booth,Jessica Jenkins; Kenneth Mejia,Individual,Tax Evasion,0.93,Libya,1981-04-27,I09912364,,"892 Dana Pine, East Anthonyshire, PW 54072",,,Garment/textile technologist,RBI,2020-09-12,Under Review,Term example run here nice improve. Remember pay and ago building hundred. Now I news plant.,2025-01-27
WL_000194,MV Christina Gallegos,,Vessel,Politically Exposed Person (PEP),0.93,Libya,,,,"825 Shields Cove Suite 555, Danielfort, MS 38468",,,,SEBI,2024-03-07,Active,,2025-02-05
WL_000195,"Perry, Dickerson and Harmon",,Organization,Organized Crime,0.62,China,,,,"993 Cristina Cove, Hughesmouth, AR 61339",,,,UN,2021-05-05,Active,Eye race hair discussion industry quality. Player together both training allow. Who rate wrong art difficult TV record sister.,2024-07-15
